20170928 150823747,151.105000,151.120000,0
20170928 150823997,151.103000,151.120000,0
20170928 150825247,151.105000,151.120000,0
20170928 150826247,151.104000,151.120000,0
20170928 150830747,151.106000,151.120000,0
20170928 150836997,151.104000,151.120000,0
20170928 150844497,151.105000,151.120000,0
20170928 150844997,151.104000,151.120000,0
20170928 150907493,151.102000,151.118000,0
20170928 150907743,151.100000,151.116000,0
20170928 150914743,151.102000,151.116000,0
20170928 150914993,151.104000,151.116000,0
20170928 150915493,151.104000,151.118000,0
20170928 150919993,151.105000,151.118000,0
20170928 150923993,151.104000,151.116000,0
20170928 150924243,151.101000,151.114000,0
20170928 150924493,151.104000,151.116000,0
20170928 150930743,151.102000,151.117000,0
20170928 150930993,151.104000,151.119000,0
20170928 150933743,151.102000,151.118000,0
20170928 150933993,151.100000,151.116000,0
20170928 150935743,151.094000,151.109000,0
20170928 150936243,151.094000,151.110000,0
20170928 150936493,151.095000,151.110000,0
20170928 150938243,151.098000,151.113000,0
20170928 150938493,151.096000,151.110000,0
20170928 150942493,151.097000,151.113000,0
20170928 150945743,151.094000,151.108000,0
20170928 150945993,151.072000,151.088000,0
20170928 150946243,151.073000,151.088000,0
20170928 150946493,151.072000,151.088000,0
20170928 150946743,151.074000,151.091000,0
20170928 150948493,151.076000,151.092000,0
20170928 150949243,151.074000,151.091000,0
20170928 150951993,151.073000,151.089000,0
20170928 150952493,151.074000,151.091000,0
20170928 150952743,151.072000,151.088000,0
20170928 150954743,151.075000,151.091000,0
20170928 151000493,151.073000,151.090000,0
20170928 151000743,151.072000,151.088000,0
20170928 151000993,151.076000,151.092000,0
20170928 151001243,151.084000,151.100000,0
20170928 151001993,151.083000,151.099000,0
20170928 151006243,151.083000,151.098000,0
20170928 151006993,151.083000,151.097000,0
20170928 151008493,151.083000,151.098000,0
20170928 151008993,151.084000,151.100000,0
20170928 151010243,151.086000,151.102000,0
20170928 151010993,151.088000,151.103000,0
20170928 151011243,151.090000,151.105000,0
20170928 151012993,151.090000,151.106000,0
20170928 151040493,151.090000,151.103000,0
20170928 151040743,151.088000,151.102000,0
20170928 151042993,151.088000,151.103000,0
20170928 151043243,151.090000,151.105000,0
20170928 151057993,151.091000,151.106000,0
20170928 151058493,151.091000,151.108000,0
20170928 151059493,151.094000,151.109000,0
20170928 151059993,151.091000,151.108000,0
20170928 151103993,151.094000,151.110000,0
20170928 151104243,151.100000,151.115000,0
20170928 151106493,151.096000,151.110000,0
20170928 151106743,151.094000,151.109000,0
20170928 151108243,151.095000,151.111000,0
20170928 151108993,151.096000,151.113000,0
20170928 151111743,151.098000,151.113000,0
20170928 151111993,151.098000,151.114000,0
20170928 151113493,151.101000,151.117000,0
20170928 151113757,151.109000,151.122000,0
20170928 151114007,151.104000,151.120000,0
20170928 151114243,151.102000,151.118000,0
20170928 151114493,151.101000,151.117000,0
20170928 151115743,151.099000,151.115000,0
20170928 151116007,151.087000,151.100000,0
20170928 151116257,151.080000,151.093000,0
20170928 151116493,151.079000,151.091000,0
20170928 151117993,151.079000,151.093000,0
20170928 151118243,151.079000,151.092000,0
20170928 151118493,151.079000,151.095000,0
20170928 151118993,151.080000,151.095000,0
20170928 151119243,151.079000,151.095000,0
20170928 151119493,151.080000,151.095000,0
20170928 151122993,151.081000,151.095000,0
20170928 151123993,151.081000,151.097000,0
20170928 151125493,151.080000,151.095000,0
20170928 151125743,151.073000,151.085000,0
20170928 151127993,151.076000,151.088000,0
20170928 151128243,151.074000,151.089000,0
20170928 151128493,151.072000,151.086000,0
20170928 151129493,151.073000,151.086000,0
20170928 151134743,151.072000,151.084000,0
20170928 151134993,151.066000,151.080000,0
20170928 151135243,151.063000,151.077000,0
20170928 151135493,151.065000,151.080000,0
20170928 151137493,151.065000,151.081000,0
20170928 151138243,151.066000,151.082000,0
20170928 151138993,151.067000,151.081000,0
20170928 151139243,151.064000,151.079000,0
20170928 151139993,151.063000,151.078000,0
20170928 151140743,151.062000,151.075000,0
20170928 151141243,151.059000,151.075000,0
20170928 151142743,151.059000,151.076000,0
20170928 151143993,151.058000,151.074000,0
20170928 151144243,151.057000,151.072000,0
20170928 151144493,151.057000,151.073000,0
20170928 151146243,151.057000,151.072000,0
20170928 151146493,151.055000,151.070000,0
20170928 151146743,151.053000,151.070000,0
20170928 151146993,151.050000,151.066000,0
20170928 151147743,151.052000,151.069000,0
20170928 151147993,151.054000,151.070000,0
20170928 151152493,151.055000,151.070000,0
20170928 151153243,151.055000,151.069000,0
20170928 151153493,151.050000,151.066000,0
20170928 151154493,151.051000,151.067000,0
20170928 151155993,151.054000,151.070000,0
20170928 151156243,151.058000,151.071000,0
20170928 151158243,151.058000,151.074000,0
20170928 151200493,151.055000,151.072000,0
20170928 151200757,151.055000,151.070000,0
20170928 151200993,151.056000,151.070000,0
20170928 151201243,151.056000,151.072000,0
20170928 151202007,151.058000,151.075000,0
20170928 151202257,151.064000,151.077000,0
20170928 151202493,151.064000,151.079000,0
20170928 151203243,151.065000,151.079000,0
20170928 151204743,151.066000,151.081000,0
20170928 151205243,151.068000,151.081000,0
20170928 151205743,151.070000,151.084000,0
20170928 151205993,151.071000,151.084000,0
20170928 151206493,151.072000,151.087000,0
20170928 151207243,151.072000,151.089000,0
20170928 151207743,151.081000,151.094000,0
20170928 151207993,151.085000,151.102000,0
20170928 151208243,151.086000,151.102000,0
20170928 151208993,151.088000,151.104000,0
20170928 151209257,151.093000,151.109000,0
20170928 151209493,151.094000,151.109000,0
20170928 151209743,151.094000,151.111000,0
20170928 151210243,151.097000,151.113000,0
20170928 151210493,151.103000,151.119000,0
20170928 151210743,151.109000,151.125000,0
20170928 151211993,151.102000,151.118000,0
20170928 151212257,151.094000,151.111000,0
20170928 151212493,151.098000,151.114000,0
20170928 151214993,151.097000,151.113000,0
20170928 151217493,151.100000,151.117000,0
20170928 151217993,151.098000,151.112000,0
20170928 151218243,151.088000,151.105000,0
20170928 151219243,151.091000,151.107000,0
20170928 151219493,151.094000,151.110000,0
20170928 151219743,151.095000,151.111000,0
20170928 151220243,151.097000,151.114000,0
20170928 151220493,151.095000,151.111000,0
20170928 151222993,151.097000,151.114000,0
20170928 151223243,151.097000,151.113000,0
20170928 151226243,151.096000,151.112000,0
20170928 151228993,151.095000,151.111000,0
20170928 151229243,151.094000,151.110000,0
20170928 151229493,151.091000,151.106000,0
20170928 151229743,151.087000,151.101000,0
20170928 151232007,151.089000,151.103000,0
20170928 151232243,151.104000,151.111000,0
20170928 151232493,151.106000,151.118000,0
20170928 151234743,151.105000,151.118000,0
20170928 151236493,151.103000,151.118000,0
20170928 151236743,151.099000,151.110000,0
20170928 151236993,151.095000,151.111000,0
20170928 151241243,151.095000,151.109000,0
20170928 151242493,151.092000,151.109000,0
20170928 151242993,151.094000,151.109000,0
20170928 151244493,151.092000,151.109000,0
20170928 151244743,151.092000,151.106000,0
20170928 151247743,151.088000,151.102000,0
20170928 151247993,151.088000,151.101000,0
20170928 151248240,151.088000,151.105000,0
20170928 151253240,151.088000,151.103000,0
20170928 151253490,151.091000,151.105000,0
20170928 151253990,151.089000,151.105000,0
20170928 151255740,151.091000,151.105000,0
20170928 151256740,151.091000,151.107000,0
20170928 151257490,151.088000,151.104000,0
20170928 151257740,151.090000,151.105000,0
20170928 151259240,151.088000,151.104000,0
20170928 151304240,151.095000,151.108000,0
20170928 151306990,151.099000,151.110000,0
20170928 151307240,151.105000,151.115000,0
20170928 151309490,151.107000,151.119000,0
20170928 151309740,151.109000,151.119000,0
20170928 151310490,151.105000,151.119000,0
20170928 151323740,151.106000,151.119000,0
20170928 151326240,151.105000,151.119000,0
20170928 151327740,151.106000,151.119000,0
20170928 151329240,151.108000,151.119000,0
20170928 151331240,151.107000,151.119000,0
20170928 151336990,151.103000,151.116000,0
20170928 151337240,151.100000,151.114000,0
20170928 151337990,151.098000,151.111000,0
20170928 151345740,151.097000,151.111000,0
20170928 151345990,151.105000,151.117000,0
20170928 151346240,151.104000,151.117000,0
20170928 151353240,151.112000,151.120000,0
20170928 151353990,151.112000,151.122000,0
20170928 151400240,151.109000,151.119000,0
20170928 151400490,151.104000,151.117000,0
20170928 151400740,151.103000,151.115000,0
20170928 151401490,151.100000,151.115000,0
20170928 151401740,151.101000,151.115000,0
20170928 151402240,151.105000,151.118000,0
20170928 151402490,151.111000,151.120000,0
20170928 151405740,151.109000,151.117000,0
20170928 151405990,151.101000,151.117000,0
20170928 151406240,151.102000,151.115000,0
20170928 151406490,151.100000,151.115000,0
20170928 151408490,151.098000,151.113000,0
20170928 151408740,151.099000,151.113000,0
20170928 151415740,151.100000,151.115000,0
20170928 151415990,151.102000,151.115000,0
20170928 151421990,151.100000,151.115000,0
20170928 151422257,151.102000,151.115000,0
20170928 151424490,151.104000,151.115000,0
20170928 151425490,151.105000,151.118000,0
20170928 151425740,151.104000,151.118000,0
20170928 151426490,151.103000,151.118000,0
20170928 151426990,151.104000,151.118000,0
20170928 151438990,151.105000,151.118000,0
20170928 151440007,151.107000,151.120000,0
20170928 151442990,151.105000,151.118000,0
20170928 151443490,151.104000,151.118000,0
20170928 151443740,151.103000,151.118000,0
20170928 151445240,151.104000,151.118000,0
20170928 151445990,151.103000,151.118000,0
20170928 151446240,151.101000,151.116000,0
20170928 151446740,151.101000,151.117000,0
20170928 151447490,151.101000,151.116000,0
20170928 151447740,151.103000,151.118000,0
20170928 151453240,151.101000,151.115000,0
20170928 151454990,151.103000,151.115000,0
20170928 151505240,151.101000,151.115000,0
20170928 151505490,151.096000,151.110000,0
20170928 151505740,151.094000,151.108000,0
20170928 151506490,151.096000,151.108000,0
20170928 151506740,151.097000,151.110000,0
20170928 151506990,151.094000,151.110000,0
20170928 151507257,151.094000,151.107000,0
20170928 151507507,151.088000,151.105000,0
20170928 151507990,151.090000,151.105000,0
20170928 151508257,151.091000,151.105000,0
20170928 151508507,151.092000,151.107000,0
20170928 151508740,151.093000,151.107000,0
20170928 151509990,151.091000,151.107000,0
20170928 151510240,151.091000,151.106000,0
20170928 151510490,151.088000,151.103000,0
20170928 151511490,151.086000,151.102000,0
20170928 151511740,151.087000,151.102000,0
20170928 151516990,151.090000,151.104000,0
20170928 151517240,151.092000,151.104000,0
20170928 151517490,151.092000,151.107000,0
20170928 151517990,151.093000,151.107000,0
20170928 151518257,151.091000,151.107000,0
20170928 151518490,151.090000,151.105000,0
20170928 151518740,151.088000,151.102000,0
20170928 151518990,151.085000,151.097000,0
20170928 151519240,151.083000,151.096000,0
20170928 151519740,151.083000,151.097000,0
20170928 151520007,151.085000,151.101000,0
20170928 151520490,151.088000,151.104000,0
20170928 151523740,151.088000,151.103000,0
20170928 151525490,151.088000,151.102000,0
20170928 151525757,151.088000,151.103000,0
20170928 151525990,151.089000,151.104000,0
20170928 151526240,151.088000,151.102000,0
20170928 151528990,151.088000,151.101000,0
20170928 151530740,151.088000,151.103000,0
20170928 151531757,151.093000,151.107000,0
20170928 151532007,151.096000,151.112000,0
20170928 151532490,151.096000,151.109000,0
20170928 151533740,151.099000,151.111000,0
20170928 151533990,151.101000,151.116000,0
20170928 151534740,151.100000,151.116000,0
20170928 151535240,151.101000,151.116000,0
20170928 151535490,151.099000,151.115000,0
20170928 151536490,151.096000,151.112000,0
20170928 151536740,151.094000,151.108000,0
20170928 151537507,151.094000,151.105000,0
20170928 151537757,151.096000,151.111000,0
20170928 151537990,151.096000,151.112000,0
20170928 151538240,151.096000,151.110000,0
20170928 151540740,151.094000,151.107000,0
20170928 151542490,151.094000,151.110000,0
20170928 151542990,151.094000,151.111000,0
20170928 151543990,151.094000,151.110000,0
20170928 151544740,151.094000,151.111000,0
20170928 151546240,151.094000,151.110000,0
20170928 151551240,151.094000,151.108000,0
20170928 151552990,151.094000,151.110000,0
20170928 151555257,151.096000,151.109000,0
20170928 151555490,151.096000,151.107000,0
20170928 151556240,151.093000,151.107000,0
20170928 151600240,151.093000,151.110000,0
20170928 151601240,151.095000,151.111000,0
20170928 151601490,151.096000,151.112000,0
20170928 151601740,151.095000,151.111000,0
20170928 151604740,151.096000,151.112000,0
20170928 151607757,151.098000,151.114000,0
20170928 151608007,151.095000,151.108000,0
20170928 151608740,151.095000,151.107000,0
20170928 151608990,151.093000,151.109000,0
20170928 151609240,151.098000,151.111000,0
20170928 151609490,151.097000,151.113000,0
20170928 151609740,151.097000,151.112000,0
20170928 151610240,151.097000,151.113000,0
20170928 151610490,151.097000,151.112000,0
20170928 151610740,151.097000,151.111000,0
20170928 151611740,151.099000,151.113000,0
20170928 151611990,151.101000,151.116000,0
20170928 151613240,151.100000,151.116000,0
20170928 151614240,151.099000,151.115000,0
20170928 151614490,151.099000,151.114000,0
20170928 151614740,151.097000,151.111000,0
20170928 151614990,151.097000,151.110000,0
20170928 151615240,151.094000,151.107000,0
20170928 151616240,151.094000,151.109000,0
20170928 151616490,151.094000,151.111000,0
20170928 151619240,151.097000,151.113000,0
20170928 151619490,151.100000,151.114000,0
20170928 151619740,151.099000,151.114000,0
20170928 151619990,151.100000,151.116000,0
20170928 151622240,151.097000,151.113000,0
20170928 151622490,151.097000,151.111000,0
20170928 151624990,151.097000,151.113000,0
20170928 151625240,151.097000,151.112000,0
20170928 151625740,151.097000,151.111000,0
20170928 151626240,151.095000,151.109000,0
20170928 151626490,151.095000,151.108000,0
20170928 151627990,151.092000,151.107000,0
20170928 151628240,151.092000,151.106000,0
20170928 151628490,151.090000,151.104000,0
20170928 151628740,151.090000,151.102000,0
20170928 151628990,151.087000,151.100000,0
20170928 151629490,151.087000,151.103000,0
20170928 151629740,151.091000,151.106000,0
20170928 151630740,151.092000,151.108000,0
20170928 151630990,151.092000,151.107000,0
20170928 151634740,151.090000,151.104000,0
20170928 151634990,151.087000,151.101000,0
20170928 151635740,151.087000,151.100000,0
20170928 151635990,151.087000,151.099000,0
20170928 151637240,151.087000,151.100000,0
20170928 151637490,151.088000,151.104000,0
20170928 151641240,151.087000,151.102000,0
20170928 151641490,151.087000,151.100000,0
20170928 151641990,151.087000,151.099000,0
20170928 151652237,151.087000,151.101000,0
20170928 151653237,151.085000,151.101000,0
20170928 151653487,151.086000,151.101000,0
20170928 151656737,151.083000,151.097000,0
20170928 151658237,151.081000,151.097000,0
20170928 151658487,151.083000,151.097000,0
20170928 151709987,151.083000,151.096000,0
20170928 151714237,151.080000,151.096000,0
20170928 151731987,151.081000,151.097000,0
20170928 151732237,151.083000,151.097000,0
20170928 151744487,151.083000,151.095000,0
20170928 151748487,151.083000,151.096000,0
20170928 151752737,151.081000,151.095000,0
20170928 151752987,151.081000,151.094000,0
20170928 151754487,151.078000,151.092000,0
20170928 151754737,151.078000,151.090000,0
20170928 151805487,151.078000,151.092000,0
20170928 151806237,151.078000,151.090000,0
20170928 151807737,151.084000,151.098000,0
20170928 151807987,151.084000,151.100000,0
20170928 151808237,151.086000,151.101000,0
20170928 151808487,151.088000,151.103000,0
20170928 151809237,151.089000,151.104000,0
20170928 151812737,151.089000,151.101000,0
20170928 151816487,151.089000,151.102000,0
20170928 151829987,151.089000,151.104000,0
20170928 151830253,151.092000,151.108000,0
20170928 151834237,151.092000,151.105000,0
20170928 151834487,151.092000,151.106000,0
20170928 151844487,151.089000,151.102000,0
20170928 151845487,151.092000,151.105000,0
20170928 151845737,151.094000,151.109000,0
20170928 151846237,151.094000,151.108000,0
20170928 151856737,151.094000,151.106000,0
20170928 151859487,151.094000,151.108000,0
20170928 151900487,151.091000,151.106000,0
20170928 151900737,151.089000,151.101000,0
20170928 151905237,151.087000,151.101000,0
20170928 151906237,151.087000,151.102000,0
20170928 151906487,151.087000,151.101000,0
20170928 151916487,151.085000,151.097000,0
20170928 151916737,151.085000,151.098000,0
20170928 151926237,151.085000,151.099000,0
20170928 151939237,151.082000,151.097000,0
20170928 151941237,151.083000,151.099000,0
20170928 151943737,151.082000,151.098000,0
20170928 151951987,151.082000,151.095000,0
20170928 152000987,151.084000,151.098000,0
20170928 152001237,151.086000,151.101000,0
20170928 152002487,151.087000,151.102000,0
20170928 152003737,151.087000,151.103000,0
20170928 152006237,151.089000,151.106000,0
20170928 152006487,151.094000,151.109000,0
20170928 152017237,151.092000,151.107000,0
20170928 152017487,151.092000,151.102000,0
20170928 152019237,151.089000,151.102000,0
20170928 152023737,151.089000,151.103000,0
20170928 152050737,151.087000,151.101000,0
20170928 152059237,151.085000,151.098000,0
20170928 152059487,151.085000,151.099000,0
20170928 152102237,151.087000,151.102000,0
20170928 152106737,151.090000,151.105000,0
20170928 152106987,151.090000,151.106000,0
20170928 152107487,151.090000,151.103000,0
20170928 152109487,151.090000,151.105000,0
20170928 152110487,151.090000,151.103000,0
20170928 152116237,151.093000,151.105000,0
20170928 152116487,151.093000,151.107000,0
20170928 152116737,151.091000,151.107000,0
20170928 152118737,151.093000,151.107000,0
20170928 152118987,151.095000,151.107000,0
20170928 152121737,151.095000,151.110000,0
20170928 152123737,151.094000,151.110000,0
20170928 152130237,151.094000,151.109000,0
20170928 152130487,151.092000,151.104000,0
20170928 152130737,151.088000,151.102000,0
20170928 152132987,151.089000,151.103000,0
20170928 152138987,151.089000,151.105000,0
20170928 152141737,151.091000,151.105000,0
20170928 152143237,151.090000,151.105000,0
20170928 152145237,151.092000,151.108000,0
20170928 152145737,151.091000,151.106000,0
20170928 152155233,151.092000,151.107000,0
20170928 152155483,151.092000,151.108000,0
20170928 152155733,151.091000,151.107000,0
20170928 152201233,151.090000,151.106000,0
20170928 152201483,151.089000,151.104000,0
20170928 152202983,151.088000,151.103000,0
20170928 152203483,151.090000,151.103000,0
20170928 152203733,151.089000,151.103000,0
20170928 152214233,151.087000,151.103000,0
20170928 152214483,151.087000,151.102000,0
20170928 152217233,151.084000,151.100000,0
20170928 152217483,151.084000,151.098000,0
20170928 152217733,151.082000,151.098000,0
20170928 152221733,151.082000,151.095000,0
20170928 152223983,151.082000,151.093000,0
20170928 152224483,151.084000,151.094000,0
20170928 152224733,151.086000,151.101000,0
20170928 152226233,151.088000,151.103000,0
20170928 152226483,151.088000,151.102000,0
20170928 152227733,151.088000,151.100000,0
20170928 152228733,151.088000,151.102000,0
20170928 152228983,151.088000,151.100000,0
20170928 152235983,151.086000,151.102000,0
20170928 152236233,151.082000,151.095000,0
20170928 152236483,151.082000,151.093000,0
20170928 152238233,151.079000,151.091000,0
20170928 152238483,151.074000,151.090000,0
20170928 152238733,151.076000,151.092000,0
20170928 152239233,151.076000,151.089000,0
20170928 152239733,151.074000,151.089000,0
20170928 152239983,151.074000,151.086000,0
20170928 152241733,151.074000,151.084000,0
20170928 152241983,151.077000,151.092000,0
20170928 152243733,151.077000,151.091000,0
20170928 152243983,151.077000,151.092000,0
20170928 152245483,151.077000,151.090000,0
20170928 152247500,151.076000,151.091000,0
20170928 152247733,151.074000,151.086000,0
20170928 152249483,151.074000,151.085000,0
20170928 152252233,151.074000,151.086000,0
20170928 152255233,151.074000,151.088000,0
20170928 152255483,151.074000,151.086000,0
20170928 152303733,151.077000,151.089000,0
20170928 152304000,151.077000,151.092000,0
20170928 152307483,151.075000,151.091000,0
20170928 152307733,151.075000,151.092000,0
20170928 152308983,151.075000,151.091000,0
20170928 152309233,151.075000,151.092000,0
20170928 152309483,151.075000,151.091000,0
20170928 152310233,151.075000,151.092000,0
20170928 152311483,151.075000,151.089000,0
20170928 152313483,151.073000,151.089000,0
20170928 152314483,151.070000,151.086000,0
20170928 152317500,151.068000,151.085000,0
20170928 152317733,151.067000,151.083000,0
20170928 152317983,151.066000,151.082000,0
20170928 152322733,151.066000,151.081000,0
20170928 152323733,151.066000,151.082000,0
20170928 152326233,151.067000,151.083000,0
20170928 152330233,151.068000,151.083000,0
20170928 152331233,151.067000,151.080000,0
20170928 152331483,151.063000,151.078000,0
20170928 152333733,151.063000,151.077000,0
20170928 152333983,151.066000,151.082000,0
20170928 152335233,151.067000,151.082000,0
20170928 152335733,151.066000,151.082000,0
20170928 152341483,151.067000,151.082000,0
20170928 152341733,151.066000,151.082000,0
20170928 152342233,151.063000,151.079000,0
20170928 152346233,151.064000,151.080000,0
20170928 152350233,151.066000,151.080000,0
20170928 152353983,151.063000,151.080000,0
20170928 152354483,151.066000,151.080000,0
20170928 152403733,151.066000,151.079000,0
