20170906 202600;1.193050;1.193450;1.193050;1.193120;0
20170906 202700;1.193130;1.193210;1.192860;1.192930;0
20170906 202800;1.192960;1.193040;1.192630;1.192700;0
20170906 202900;1.192670;1.192890;1.192650;1.192780;0
20170906 203000;1.192810;1.193120;1.192810;1.193030;0
20170906 203100;1.193010;1.193020;1.192860;1.192870;0
20170906 203200;1.192870;1.192870;1.192700;1.192720;0
20170906 203300;1.192710;1.192820;1.192660;1.192780;0
20170906 203400;1.192800;1.192810;1.192670;1.192700;0
20170906 203500;1.192710;1.192920;1.192680;1.192890;0
20170906 203600;1.192870;1.192910;1.192780;1.192830;0
20170906 203700;1.192810;1.192930;1.192770;1.192920;0
20170906 203800;1.192910;1.192980;1.192870;1.192900;0
20170906 203900;1.192920;1.192970;1.192860;1.192930;0
20170906 204000;1.192920;1.193010;1.192880;1.193010;0
20170906 204100;1.193000;1.193000;1.192920;1.192970;0
20170906 204200;1.192960;1.192980;1.192870;1.192870;0
20170906 204300;1.192890;1.193000;1.192870;1.192940;0
20170906 204400;1.192930;1.192970;1.192880;1.192970;0
20170906 204500;1.192960;1.192960;1.192840;1.192860;0
20170906 204600;1.192860;1.192860;1.192850;1.192860;0
20170906 204700;1.192850;1.192850;1.192680;1.192720;0
20170906 204800;1.192730;1.192750;1.192670;1.192670;0
20170906 204900;1.192660;1.192690;1.192660;1.192670;0
20170906 205000;1.192680;1.192690;1.192640;1.192670;0
20170906 205100;1.192660;1.192660;1.192600;1.192600;0
20170906 205200;1.192600;1.192600;1.192550;1.192560;0
20170906 205300;1.192560;1.192610;1.192550;1.192570;0
20170906 205400;1.192560;1.192610;1.192400;1.192550;0
20170906 205500;1.192510;1.192530;1.192220;1.192450;0
20170906 205600;1.192450;1.192450;1.192320;1.192320;0
20170906 205700;1.192340;1.192400;1.192240;1.192390;0
20170906 205800;1.192410;1.192440;1.192320;1.192360;0
20170906 205900;1.192360;1.192360;1.192270;1.192270;0
20170906 210000;1.192270;1.192270;1.192190;1.192250;0
20170906 210100;1.192250;1.192250;1.191980;1.192140;0
20170906 210200;1.192150;1.192250;1.192080;1.192180;0
20170906 210300;1.192180;1.192290;1.192100;1.192100;0
20170906 210400;1.192090;1.192200;1.192060;1.192170;0
20170906 210500;1.192190;1.192220;1.192140;1.192180;0
20170906 210600;1.192190;1.192190;1.192140;1.192170;0
20170906 210700;1.192170;1.192200;1.192130;1.192160;0
20170906 210800;1.192150;1.192160;1.192040;1.192050;0
20170906 210900;1.192050;1.192150;1.192010;1.192010;0
20170906 211000;1.192000;1.192120;1.192000;1.192030;0
20170906 211100;1.192010;1.192050;1.191970;1.192050;0
20170906 211200;1.192030;1.192060;1.192020;1.192030;0
20170906 211300;1.192020;1.192100;1.192020;1.192030;0
20170906 211400;1.192040;1.192080;1.191980;1.191990;0
20170906 211500;1.191980;1.192060;1.191970;1.192050;0
20170906 211600;1.192040;1.192050;1.191970;1.192050;0
20170906 211700;1.192060;1.192170;1.192060;1.192140;0
20170906 211800;1.192140;1.192190;1.192100;1.192140;0
20170906 211900;1.192130;1.192230;1.192130;1.192160;0
20170906 212000;1.192170;1.192300;1.192170;1.192300;0
20170906 212100;1.192300;1.192300;1.192180;1.192190;0
20170906 212200;1.192210;1.192300;1.192210;1.192300;0
20170906 212300;1.192290;1.192310;1.192240;1.192310;0
20170906 212400;1.192290;1.192350;1.192210;1.192350;0
20170906 212500;1.192370;1.192390;1.192350;1.192360;0
20170906 212600;1.192370;1.192410;1.192290;1.192330;0
20170906 212700;1.192330;1.192350;1.192280;1.192280;0
20170906 212800;1.192270;1.192270;1.192230;1.192270;0
20170906 212900;1.192260;1.192410;1.192260;1.192390;0
20170906 213000;1.192370;1.192370;1.191950;1.192120;0
20170906 213100;1.192110;1.192110;1.192000;1.192070;0
20170906 213200;1.192070;1.192080;1.191960;1.191990;0
20170906 213300;1.191990;1.192200;1.191990;1.192160;0
20170906 213400;1.192160;1.192270;1.192160;1.192220;0
20170906 213500;1.192210;1.192210;1.192050;1.192110;0
20170906 213600;1.192110;1.192200;1.191940;1.191960;0
20170906 213700;1.191970;1.192000;1.191960;1.191980;0
20170906 213800;1.191970;1.192050;1.191950;1.192010;0
20170906 213900;1.192010;1.192040;1.191930;1.191990;0
20170906 214000;1.192020;1.192040;1.191940;1.191970;0
20170906 214100;1.191960;1.192000;1.191920;1.191980;0
20170906 214200;1.191980;1.191980;1.191910;1.191960;0
20170906 214300;1.191970;1.192040;1.191960;1.192020;0
20170906 214400;1.192030;1.192110;1.192010;1.192070;0
20170906 214500;1.192070;1.192210;1.192020;1.192180;0
20170906 214600;1.192190;1.192330;1.192170;1.192330;0
20170906 214700;1.192330;1.192330;1.192190;1.192220;0
20170906 214800;1.192220;1.192290;1.192200;1.192280;0
20170906 214900;1.192290;1.192290;1.192260;1.192260;0
20170906 215000;1.192250;1.192270;1.192210;1.192210;0
20170906 215100;1.192200;1.192270;1.192170;1.192270;0
20170906 215200;1.192280;1.192280;1.192260;1.192260;0
20170906 215300;1.192230;1.192280;1.192180;1.192240;0
20170906 215400;1.192270;1.192280;1.192170;1.192190;0
20170906 215500;1.192180;1.192190;1.192180;1.192190;0
20170906 215600;1.192190;1.192240;1.192170;1.192170;0
20170906 215700;1.192180;1.192270;1.192170;1.192260;0
20170906 215800;1.192270;1.192380;1.192270;1.192380;0
20170906 215900;1.192370;1.192380;1.192310;1.192370;0
20170906 220000;1.192380;1.192390;1.192320;1.192350;0
20170906 220100;1.192350;1.192350;1.192230;1.192260;0
20170906 220200;1.192260;1.192350;1.192260;1.192330;0
20170906 220300;1.192340;1.192350;1.192280;1.192340;0
20170906 220400;1.192330;1.192410;1.192330;1.192400;0
20170906 220500;1.192400;1.192430;1.192380;1.192420;0
20170906 220600;1.192420;1.192430;1.192360;1.192370;0
20170906 220700;1.192360;1.192400;1.192240;1.192360;0
20170906 220800;1.192350;1.192430;1.192290;1.192430;0
20170906 220900;1.192450;1.192460;1.192360;1.192360;0
20170906 221000;1.192370;1.192450;1.192270;1.192410;0
20170906 221100;1.192420;1.192480;1.192410;1.192480;0
20170906 221200;1.192500;1.192520;1.192460;1.192490;0
20170906 221300;1.192510;1.192520;1.192460;1.192480;0
20170906 221400;1.192510;1.192520;1.192500;1.192510;0
20170906 221500;1.192500;1.192580;1.192500;1.192580;0
20170906 221600;1.192570;1.192570;1.192470;1.192470;0
20170906 221700;1.192480;1.192530;1.192480;1.192510;0
20170906 221800;1.192500;1.192500;1.192480;1.192480;0
20170906 221900;1.192470;1.192480;1.192470;1.192480;0
20170906 222000;1.192470;1.192470;1.192320;1.192320;0
20170906 222100;1.192340;1.192410;1.192340;1.192350;0
20170906 222200;1.192360;1.192410;1.192350;1.192410;0
20170906 222300;1.192410;1.192410;1.192360;1.192360;0
20170906 222400;1.192370;1.192380;1.192330;1.192360;0
20170906 222500;1.192370;1.192420;1.192360;1.192370;0
20170906 222600;1.192380;1.192430;1.192380;1.192420;0
20170906 222700;1.192410;1.192420;1.192350;1.192420;0
20170906 222800;1.192400;1.192440;1.192390;1.192440;0
20170906 222900;1.192440;1.192570;1.192420;1.192570;0
20170906 223000;1.192570;1.192710;1.192500;1.192700;0
20170906 223100;1.192680;1.192750;1.192600;1.192620;0
20170906 223200;1.192630;1.192730;1.192630;1.192630;0
20170906 223300;1.192620;1.192640;1.192590;1.192640;0
20170906 223400;1.192640;1.192740;1.192610;1.192720;0
20170906 223500;1.192710;1.192800;1.192660;1.192710;0
20170906 223600;1.192710;1.192720;1.192560;1.192580;0
20170906 223700;1.192600;1.192630;1.192580;1.192580;0
20170906 223800;1.192580;1.192580;1.192520;1.192570;0
20170906 223900;1.192560;1.192610;1.192530;1.192570;0
20170906 224000;1.192570;1.192590;1.192530;1.192590;0
20170906 224100;1.192590;1.192610;1.192570;1.192580;0
20170906 224200;1.192570;1.192580;1.192540;1.192580;0
20170906 224300;1.192590;1.192590;1.192540;1.192560;0
20170906 224400;1.192570;1.192580;1.192550;1.192550;0
20170906 224500;1.192570;1.192570;1.192530;1.192560;0
20170906 224600;1.192570;1.192610;1.192530;1.192600;0
20170906 224700;1.192590;1.192600;1.192560;1.192560;0
20170906 224800;1.192560;1.192580;1.192530;1.192530;0
20170906 224900;1.192530;1.192620;1.192510;1.192590;0
20170906 225000;1.192570;1.192610;1.192570;1.192570;0
20170906 225100;1.192560;1.192580;1.192470;1.192470;0
20170906 225200;1.192480;1.192480;1.192450;1.192470;0
20170906 225300;1.192510;1.192510;1.192460;1.192460;0
20170906 225400;1.192460;1.192510;1.192460;1.192480;0
20170906 225500;1.192460;1.192490;1.192450;1.192490;0
20170906 225600;1.192480;1.192520;1.192470;1.192480;0
20170906 225700;1.192490;1.192530;1.192440;1.192530;0
20170906 225800;1.192510;1.192530;1.192500;1.192520;0
20170906 225900;1.192530;1.192580;1.192530;1.192540;0
20170906 230000;1.192540;1.192560;1.192460;1.192540;0
20170906 230100;1.192530;1.192530;1.192460;1.192480;0
20170906 230200;1.192480;1.192540;1.192470;1.192530;0
20170906 230300;1.192530;1.192580;1.192470;1.192580;0
20170906 230400;1.192600;1.192600;1.192420;1.192480;0
20170906 230500;1.192470;1.192470;1.192360;1.192370;0
20170906 230600;1.192370;1.192390;1.192320;1.192320;0
20170906 230700;1.192350;1.192380;1.192310;1.192320;0
20170906 230800;1.192310;1.192340;1.192220;1.192290;0
20170906 230900;1.192270;1.192290;1.192230;1.192280;0
20170906 231000;1.192270;1.192320;1.192170;1.192210;0
20170906 231100;1.192210;1.192250;1.192050;1.192050;0
20170906 231200;1.192060;1.192190;1.192060;1.192190;0
20170906 231300;1.192190;1.192290;1.192190;1.192260;0
20170906 231400;1.192260;1.192290;1.192190;1.192280;0
20170906 231500;1.192280;1.192280;1.192200;1.192270;0
20170906 231600;1.192290;1.192330;1.192290;1.192310;0
20170906 231700;1.192300;1.192300;1.192270;1.192280;0
20170906 231800;1.192270;1.192310;1.192270;1.192300;0
20170906 231900;1.192300;1.192370;1.192270;1.192330;0
20170906 232000;1.192320;1.192370;1.192320;1.192350;0
20170906 232100;1.192360;1.192490;1.192360;1.192490;0
20170906 232200;1.192490;1.192500;1.192480;1.192490;0
20170906 232300;1.192490;1.192530;1.192430;1.192530;0
20170906 232400;1.192520;1.192560;1.192520;1.192550;0
20170906 232500;1.192550;1.192690;1.192550;1.192690;0
20170906 232600;1.192690;1.192700;1.192590;1.192660;0
20170906 232700;1.192640;1.192700;1.192640;1.192690;0
20170906 232800;1.192690;1.192790;1.192680;1.192790;0
20170906 232900;1.192780;1.192780;1.192520;1.192530;0
20170906 233000;1.192540;1.192600;1.192540;1.192590;0
20170906 233100;1.192580;1.192580;1.192550;1.192550;0
20170906 233200;1.192530;1.192550;1.192530;1.192540;0
20170906 233300;1.192520;1.192540;1.192510;1.192510;0
20170906 233400;1.192490;1.192510;1.192470;1.192500;0
20170906 233500;1.192500;1.192510;1.192480;1.192490;0
20170906 233600;1.192500;1.192590;1.192490;1.192590;0
20170906 233700;1.192580;1.192720;1.192580;1.192690;0
20170906 233800;1.192680;1.192680;1.192580;1.192600;0
20170906 233900;1.192590;1.192590;1.192540;1.192540;0
20170906 234000;1.192540;1.192540;1.192490;1.192500;0
20170906 234100;1.192520;1.192680;1.192520;1.192670;0
20170906 234200;1.192680;1.192680;1.192630;1.192670;0
20170906 234300;1.192680;1.192730;1.192680;1.192730;0
20170906 234400;1.192730;1.192730;1.192630;1.192630;0
20170906 234500;1.192630;1.192670;1.192620;1.192660;0
20170906 234600;1.192670;1.192680;1.192630;1.192670;0
20170906 234700;1.192680;1.192760;1.192670;1.192760;0
20170906 234800;1.192770;1.192770;1.192720;1.192770;0
20170906 234900;1.192770;1.192790;1.192770;1.192770;0
20170906 235000;1.192770;1.192770;1.192680;1.192720;0
20170906 235100;1.192710;1.192730;1.192680;1.192700;0
20170906 235200;1.192700;1.192700;1.192630;1.192670;0
20170906 235300;1.192670;1.192690;1.192580;1.192640;0
20170906 235400;1.192620;1.192630;1.192560;1.192570;0
20170906 235500;1.192580;1.192600;1.192570;1.192570;0
20170906 235600;1.192560;1.192600;1.192540;1.192560;0
20170906 235700;1.192560;1.192560;1.192460;1.192510;0
20170906 235800;1.192530;1.192610;1.192530;1.192610;0
20170906 235900;1.192610;1.192610;1.192570;1.192570;0
20170907 000000;1.192570;1.192580;1.192520;1.192520;0
20170907 000100;1.192500;1.192510;1.192360;1.192360;0
20170907 000200;1.192370;1.192400;1.192370;1.192400;0
20170907 000300;1.192410;1.192410;1.192390;1.192390;0
20170907 000400;1.192400;1.192410;1.192390;1.192400;0
20170907 000500;1.192410;1.192410;1.192390;1.192410;0
20170907 000600;1.192420;1.192560;1.192420;1.192560;0
20170907 000700;1.192570;1.192620;1.192570;1.192610;0
20170907 000800;1.192610;1.192660;1.192600;1.192630;0
20170907 000900;1.192630;1.192630;1.192500;1.192520;0
20170907 001000;1.192510;1.192650;1.192500;1.192520;0
20170907 001100;1.192510;1.192520;1.192460;1.192460;0
20170907 001200;1.192450;1.192450;1.192410;1.192420;0
20170907 001300;1.192420;1.192430;1.192380;1.192420;0
20170907 001400;1.192410;1.192510;1.192390;1.192420;0
20170907 001500;1.192410;1.192420;1.192410;1.192420;0
20170907 001600;1.192410;1.192430;1.192410;1.192430;0
20170907 001700;1.192420;1.192430;1.192410;1.192430;0
20170907 001800;1.192420;1.192420;1.192360;1.192390;0
20170907 001900;1.192380;1.192380;1.192360;1.192360;0
20170907 002000;1.192370;1.192370;1.192320;1.192320;0
20170907 002100;1.192350;1.192370;1.192350;1.192370;0
20170907 002200;1.192380;1.192450;1.192380;1.192430;0
20170907 002300;1.192440;1.192460;1.192370;1.192370;0
20170907 002400;1.192380;1.192400;1.192380;1.192380;0
20170907 002500;1.192380;1.192380;1.192320;1.192370;0
20170907 002600;1.192380;1.192390;1.192350;1.192350;0
20170907 002700;1.192360;1.192430;1.192360;1.192430;0
20170907 002800;1.192420;1.192450;1.192410;1.192430;0
20170907 002900;1.192460;1.192470;1.192460;1.192470;0
20170907 003000;1.192480;1.192480;1.192450;1.192450;0
20170907 003200;1.192450;1.192450;1.192450;1.192450;0
20170907 003300;1.192440;1.192440;1.192440;1.192440;0
20170907 003400;1.192440;1.192440;1.192440;1.192440;0
20170907 003500;1.192440;1.192440;1.192440;1.192440;0
20170907 003600;1.192420;1.192420;1.192360;1.192360;0
20170907 003700;1.192360;1.192360;1.192360;1.192360;0
20170907 003800;1.192370;1.192370;1.192370;1.192370;0
20170907 003900;1.192360;1.192360;1.192330;1.192330;0
20170907 004000;1.192370;1.192400;1.192370;1.192390;0
20170907 004100;1.192400;1.192420;1.192400;1.192420;0
20170907 004200;1.192400;1.192400;1.192400;1.192400;0
20170907 004300;1.192380;1.192400;1.192340;1.192400;0
20170907 004400;1.192380;1.192410;1.192380;1.192380;0
20170907 004500;1.192370;1.192380;1.192330;1.192360;0
20170907 004600;1.192370;1.192370;1.192330;1.192330;0
20170907 004700;1.192350;1.192360;1.192340;1.192360;0
20170907 004800;1.192350;1.192350;1.192330;1.192330;0
20170907 004900;1.192320;1.192340;1.192320;1.192340;0
20170907 005000;1.192360;1.192440;1.192360;1.192440;0
20170907 005100;1.192410;1.192410;1.192390;1.192390;0
20170907 005200;1.192390;1.192390;1.192370;1.192390;0
20170907 005300;1.192370;1.192420;1.192370;1.192420;0
20170907 005400;1.192400;1.192410;1.192400;1.192410;0
20170907 005500;1.192460;1.192530;1.192460;1.192530;0
20170907 005600;1.192510;1.192520;1.192480;1.192490;0
20170907 005700;1.192490;1.192490;1.192490;1.192490;0
20170907 005800;1.192470;1.192510;1.192430;1.192480;0
20170907 005900;1.192460;1.192480;1.192370;1.192410;0
20170907 010000;1.192420;1.192420;1.192350;1.192380;0
20170907 010100;1.192380;1.192570;1.192380;1.192570;0
20170907 010200;1.192570;1.192570;1.192530;1.192550;0
20170907 010300;1.192560;1.192640;1.192540;1.192610;0
20170907 010400;1.192640;1.192640;1.192640;1.192640;0
20170907 010500;1.192610;1.192620;1.192610;1.192610;0
20170907 010600;1.192610;1.192660;1.192610;1.192660;0
20170907 010700;1.192640;1.192640;1.192560;1.192590;0
20170907 010800;1.192580;1.192580;1.192540;1.192570;0
20170907 010900;1.192570;1.192570;1.192460;1.192460;0
20170907 011000;1.192490;1.192540;1.192490;1.192540;0
20170907 011100;1.192550;1.192580;1.192530;1.192540;0
20170907 011200;1.192540;1.192560;1.192480;1.192480;0
20170907 011300;1.192450;1.192450;1.192420;1.192430;0
20170907 011400;1.192430;1.192570;1.192430;1.192470;0
20170907 011500;1.192480;1.192530;1.192460;1.192470;0
20170907 011600;1.192520;1.192620;1.192520;1.192620;0
20170907 011700;1.192600;1.192630;1.192600;1.192630;0
20170907 011800;1.192620;1.192710;1.192580;1.192690;0
20170907 011900;1.192690;1.192690;1.192570;1.192570;0
20170907 012000;1.192570;1.192630;1.192540;1.192580;0
20170907 012100;1.192580;1.192580;1.192570;1.192570;0
20170907 012200;1.192590;1.192620;1.192570;1.192570;0
20170907 012300;1.192590;1.192660;1.192590;1.192640;0
20170907 012400;1.192630;1.192640;1.192520;1.192520;0
20170907 012500;1.192530;1.192590;1.192530;1.192580;0
20170907 012600;1.192570;1.192600;1.192530;1.192540;0
20170907 012700;1.192540;1.192540;1.192520;1.192520;0
20170907 012800;1.192530;1.192550;1.192470;1.192470;0
20170907 012900;1.192460;1.192520;1.192460;1.192520;0
20170907 013000;1.192530;1.192560;1.192480;1.192530;0
20170907 013100;1.192520;1.192520;1.192480;1.192480;0
20170907 013200;1.192510;1.192520;1.192480;1.192480;0
20170907 013300;1.192500;1.192620;1.192490;1.192620;0
20170907 013400;1.192630;1.192630;1.192470;1.192470;0
20170907 013500;1.192500;1.192510;1.192470;1.192510;0
20170907 013600;1.192520;1.192540;1.192410;1.192410;0
20170907 013700;1.192390;1.192410;1.192320;1.192320;0
20170907 013800;1.192320;1.192370;1.192300;1.192370;0
20170907 013900;1.192370;1.192410;1.192370;1.192410;0
20170907 014000;1.192430;1.192470;1.192430;1.192430;0
20170907 014100;1.192410;1.192410;1.192270;1.192310;0
20170907 014200;1.192300;1.192370;1.192300;1.192360;0
20170907 014300;1.192360;1.192360;1.192280;1.192320;0
20170907 014400;1.192320;1.192410;1.192320;1.192400;0
20170907 014500;1.192410;1.192490;1.192410;1.192450;0
20170907 014600;1.192450;1.192450;1.192360;1.192360;0
20170907 014700;1.192380;1.192440;1.192370;1.192420;0
20170907 014800;1.192420;1.192430;1.192390;1.192420;0
20170907 014900;1.192420;1.192450;1.192410;1.192420;0
20170907 015000;1.192440;1.192510;1.192390;1.192410;0
20170907 015100;1.192400;1.192400;1.192330;1.192330;0
20170907 015200;1.192320;1.192450;1.192320;1.192450;0
20170907 015300;1.192460;1.192460;1.192340;1.192400;0
20170907 015400;1.192380;1.192440;1.192350;1.192370;0
20170907 015500;1.192380;1.192390;1.192210;1.192270;0
20170907 015600;1.192300;1.192360;1.192300;1.192330;0
20170907 015700;1.192350;1.192430;1.192280;1.192280;0
20170907 015800;1.192270;1.192370;1.192240;1.192340;0
20170907 015900;1.192330;1.192340;1.192230;1.192240;0
20170907 020000;1.192240;1.192340;1.192170;1.192180;0
20170907 020100;1.192180;1.192220;1.192120;1.192120;0
20170907 020200;1.192130;1.192170;1.192110;1.192130;0
20170907 020300;1.192120;1.192170;1.192120;1.192130;0
20170907 020400;1.192140;1.192170;1.192080;1.192080;0
20170907 020500;1.192070;1.192230;1.192070;1.192230;0
20170907 020600;1.192240;1.192240;1.192020;1.192060;0
20170907 020700;1.192060;1.192100;1.192000;1.192000;0
20170907 020800;1.192000;1.192000;1.191830;1.191840;0
20170907 020900;1.191850;1.191880;1.191810;1.191840;0
20170907 021000;1.191840;1.191840;1.191390;1.191610;0
20170907 021100;1.191610;1.191920;1.191590;1.191910;0
20170907 021200;1.191900;1.191900;1.191540;1.191560;0
20170907 021300;1.191550;1.191560;1.191480;1.191530;0
20170907 021400;1.191530;1.191700;1.191490;1.191700;0
20170907 021500;1.191700;1.191730;1.191630;1.191700;0
20170907 021600;1.191710;1.191730;1.191690;1.191710;0
20170907 021700;1.191730;1.191730;1.191480;1.191500;0
20170907 021800;1.191520;1.191780;1.191520;1.191780;0
20170907 021900;1.191760;1.191870;1.191610;1.191870;0
20170907 022000;1.191860;1.191860;1.191680;1.191680;0
20170907 022100;1.191690;1.191800;1.191640;1.191800;0
20170907 022200;1.191800;1.191800;1.191710;1.191790;0
20170907 022300;1.191780;1.191880;1.191750;1.191880;0
20170907 022400;1.191860;1.192080;1.191860;1.192040;0
20170907 022500;1.192020;1.192350;1.192010;1.192320;0
20170907 022600;1.192320;1.192320;1.191970;1.191980;0
20170907 022700;1.192000;1.192130;1.192000;1.192070;0
20170907 022800;1.192060;1.192320;1.191990;1.192280;0
20170907 022900;1.192290;1.192320;1.192110;1.192210;0
20170907 023000;1.192280;1.192390;1.192170;1.192280;0
20170907 023100;1.192280;1.192290;1.192180;1.192260;0
20170907 023200;1.192280;1.192400;1.192280;1.192370;0
20170907 023300;1.192380;1.192460;1.192370;1.192450;0
20170907 023400;1.192470;1.192470;1.192370;1.192380;0
20170907 023500;1.192410;1.192410;1.192020;1.192090;0
20170907 023600;1.192050;1.192090;1.192010;1.192050;0
20170907 023700;1.192060;1.192120;1.191980;1.192070;0
20170907 023800;1.192060;1.192090;1.192030;1.192040;0
20170907 023900;1.192060;1.192180;1.192060;1.192180;0
20170907 024000;1.192180;1.192190;1.191980;1.191980;0
20170907 024100;1.191960;1.192180;1.191930;1.192170;0
20170907 024200;1.192180;1.192240;1.192180;1.192240;0
20170907 024300;1.192230;1.192340;1.192220;1.192330;0
20170907 024400;1.192380;1.192540;1.192380;1.192480;0
20170907 024500;1.192470;1.192470;1.192370;1.192400;0
20170907 024600;1.192420;1.192680;1.192420;1.192610;0
20170907 024700;1.192630;1.192660;1.192420;1.192620;0
20170907 024800;1.192630;1.192690;1.192500;1.192510;0
20170907 024900;1.192480;1.192540;1.192430;1.192450;0
20170907 025000;1.192430;1.192540;1.192410;1.192490;0
20170907 025100;1.192480;1.192480;1.192190;1.192250;0
20170907 025200;1.192250;1.192480;1.192240;1.192480;0
20170907 025300;1.192470;1.192470;1.192380;1.192400;0
20170907 025400;1.192420;1.192680;1.192400;1.192680;0
20170907 025500;1.192660;1.192780;1.192650;1.192750;0
20170907 025600;1.192730;1.192800;1.192570;1.192630;0
20170907 025700;1.192620;1.192780;1.192610;1.192780;0
20170907 025800;1.192790;1.192790;1.192660;1.192740;0
20170907 025900;1.192710;1.192790;1.192640;1.192790;0
20170907 030000;1.192780;1.193030;1.192670;1.192970;0
20170907 030100;1.193000;1.193260;1.193000;1.193090;0
20170907 030200;1.193090;1.193310;1.193090;1.193240;0
20170907 030300;1.193250;1.193320;1.193170;1.193190;0
20170907 030400;1.193190;1.193210;1.193050;1.193160;0
20170907 030500;1.193180;1.193230;1.193100;1.193100;0
20170907 030600;1.193090;1.193660;1.193080;1.193560;0
20170907 030700;1.193550;1.193550;1.193340;1.193340;0
20170907 030800;1.193360;1.193480;1.193300;1.193380;0
20170907 030900;1.193370;1.193370;1.193320;1.193360;0
20170907 031000;1.193350;1.194040;1.193320;1.193790;0
20170907 031100;1.193780;1.194120;1.193650;1.193980;0
20170907 031200;1.193970;1.194100;1.193810;1.193910;0
20170907 031300;1.193940;1.193970;1.193830;1.193870;0
20170907 031400;1.193910;1.194030;1.193770;1.193960;0
20170907 031500;1.193980;1.194010;1.193790;1.193790;0
20170907 031600;1.193780;1.193920;1.193730;1.193920;0
20170907 031700;1.193910;1.193970;1.193860;1.193930;0
20170907 031800;1.193930;1.193960;1.193610;1.193630;0
20170907 031900;1.193640;1.193690;1.193540;1.193640;0
20170907 032000;1.193630;1.193700;1.193580;1.193630;0
20170907 032100;1.193650;1.193770;1.193650;1.193770;0
20170907 032200;1.193790;1.194130;1.193790;1.194130;0
20170907 032300;1.194110;1.194410;1.194090;1.194380;0
20170907 032400;1.194370;1.194410;1.194180;1.194240;0
20170907 032500;1.194250;1.194370;1.194020;1.194020;0
20170907 032600;1.194010;1.194210;1.194010;1.194160;0
20170907 032700;1.194170;1.194260;1.194060;1.194120;0
20170907 032800;1.194150;1.194160;1.193900;1.193960;0
20170907 032900;1.193950;1.194010;1.193850;1.193930;0
20170907 033000;1.193940;1.194130;1.193940;1.194030;0
20170907 033100;1.194030;1.194180;1.194010;1.194130;0
20170907 033200;1.194110;1.194240;1.194010;1.194070;0
20170907 033300;1.194110;1.194230;1.194110;1.194180;0
20170907 033400;1.194170;1.194170;1.194010;1.194050;0
20170907 033500;1.194060;1.194080;1.193810;1.193870;0
20170907 033600;1.193870;1.193870;1.193560;1.193740;0
20170907 033700;1.193770;1.194080;1.193770;1.193950;0
20170907 033800;1.193940;1.193940;1.193710;1.193840;0
20170907 033900;1.193890;1.193890;1.193600;1.193720;0
20170907 034000;1.193710;1.193740;1.193600;1.193610;0
20170907 034100;1.193620;1.193790;1.193620;1.193790;0
20170907 034200;1.193770;1.193770;1.193690;1.193750;0
20170907 034300;1.193760;1.193940;1.193740;1.193940;0
20170907 034400;1.193940;1.194090;1.193880;1.194040;0
20170907 034500;1.194020;1.194660;1.193970;1.194560;0
20170907 034600;1.194570;1.195770;1.194520;1.195560;0
20170907 034700;1.195600;1.195600;1.195120;1.195510;0
20170907 034800;1.195520;1.195600;1.195190;1.195210;0
20170907 034900;1.195200;1.195390;1.194950;1.194950;0
20170907 035000;1.194960;1.195020;1.194870;1.194920;0
20170907 035100;1.194940;1.195250;1.194900;1.195130;0
20170907 035200;1.195160;1.195370;1.195120;1.195320;0
20170907 035300;1.195310;1.195350;1.195220;1.195250;0
20170907 035400;1.195230;1.195230;1.194800;1.194930;0
20170907 035500;1.194940;1.194970;1.194810;1.194950;0
20170907 035600;1.194960;1.194990;1.194820;1.194830;0
20170907 035700;1.194830;1.194860;1.194770;1.194860;0
20170907 035800;1.194880;1.195100;1.194830;1.195090;0
20170907 035900;1.195140;1.195490;1.195110;1.195380;0
20170907 040000;1.195350;1.195460;1.195070;1.195120;0
20170907 040100;1.195150;1.195160;1.194920;1.195050;0
20170907 040200;1.195040;1.195120;1.194890;1.195030;0
20170907 040300;1.195020;1.195060;1.194840;1.195000;0
20170907 040400;1.194960;1.195050;1.194610;1.194880;0
20170907 040500;1.194890;1.195050;1.194810;1.194810;0
20170907 040600;1.194800;1.194840;1.194590;1.194600;0
20170907 040700;1.194600;1.194880;1.194570;1.194750;0
20170907 040800;1.194760;1.194780;1.194660;1.194680;0
20170907 040900;1.194690;1.194780;1.194690;1.194730;0
20170907 041000;1.194730;1.195040;1.194570;1.194880;0
20170907 041100;1.194870;1.194920;1.194470;1.194480;0
20170907 041200;1.194500;1.194620;1.194370;1.194580;0
20170907 041300;1.194590;1.194830;1.194580;1.194750;0
20170907 041400;1.194730;1.194740;1.194580;1.194740;0
20170907 041500;1.194740;1.194860;1.194690;1.194800;0
20170907 041600;1.194800;1.194800;1.194570;1.194570;0
20170907 041700;1.194610;1.194670;1.194510;1.194590;0
20170907 041800;1.194610;1.194820;1.194590;1.194810;0
20170907 041900;1.194800;1.195000;1.194780;1.194990;0
20170907 042000;1.194970;1.194990;1.194770;1.194990;0
20170907 042100;1.195010;1.195010;1.194920;1.194970;0
20170907 042200;1.194960;1.194970;1.194870;1.194950;0
20170907 042300;1.194930;1.194970;1.194850;1.194870;0
20170907 042400;1.194870;1.194980;1.194820;1.194960;0
20170907 042500;1.194980;1.194980;1.194890;1.194960;0
20170907 042600;1.194970;1.195080;1.194950;1.195080;0
20170907 042700;1.195080;1.195230;1.195050;1.195210;0
20170907 042800;1.195250;1.195420;1.195250;1.195410;0
